age,job,marital,education,default,balance,housing,loan,contact,day,month,pdays,poutcome,deposit,deposit_encoded,duration_log,campaign_log,previous_log,cluster
50.0,unemployed,married,secondary,no,3674.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.787844982309579,1.3862943611198906,0.0,3
35.0,blue-collar,married,secondary,no,698.0,yes,yes,unknown,30,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,0
36.0,technician,single,secondary,no,4087.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.70073110954781,1.3862943611198906,0.0,3
53.0,blue-collar,divorced,primary,no,2656.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,3
46.0,management,single,tertiary,no,2904.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.892641641172089,1.0986122886681098,0.0,3
26.0,management,single,tertiary,no,1004.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,5.43372200355424,1.0986122886681098,0.0,0
45.0,technician,single,secondary,no,410.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.79346613258001,1.6094379124341003,0.0,0
31.0,unemployed,divorced,primary,no,0.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.61472560020376,1.9459101490553132,0.0,0
29.0,management,single,tertiary,no,0.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.29156913955832,1.9459101490553132,0.0,0
53.0,entrepreneur,single,secondary,no,62.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.791759469228055,0.0,0
27.0,blue-collar,married,primary,no,416.0,yes,no,unknown,30,may,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
39.0,management,married,tertiary,no,2763.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.267200548541362,1.0986122886681098,0.0,3
36.0,services,married,secondary,no,2984.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,5.978885764901122,0.6931471805599453,0.0,3
41.0,blue-collar,married,primary,no,143.0,yes,yes,unknown,2,jun,-1.0,unknown,yes,1.0,6.492239835020471,1.0986122886681098,0.0,1
36.0,services,married,primary,no,0.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
32.0,technician,married,secondary,no,696.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.704414354964107,0.6931471805599453,0.0,1
35.0,services,married,secondary,no,152.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.335054251498059,0.6931471805599453,0.0,1
36.0,management,single,tertiary,no,-78.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
35.0,management,married,tertiary,no,867.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,5.442417710521793,1.3862943611198906,0.0,1
30.0,blue-collar,single,secondary,no,953.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.617402977974478,1.0986122886681098,0.0,1
42.0,blue-collar,married,secondary,no,443.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.51025834052315,1.791759469228055,0.0,0
42.0,technician,single,secondary,yes,-1129.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.320768294250582,1.791759469228055,0.0,0
32.0,blue-collar,married,primary,no,415.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.656726524178391,1.6094379124341003,0.0,1
29.0,blue-collar,single,secondary,no,260.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.56244409369372,1.9459101490553132,0.0,0
44.0,management,divorced,tertiary,yes,-411.0,yes,no,unknown,2,jun,-1.0,unknown,yes,1.0,6.07073772800249,1.6094379124341003,0.0,1
32.0,technician,single,secondary,no,1279.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
31.0,unemployed,married,secondary,no,86.0,yes,yes,unknown,3,jun,-1.0,unknown,yes,1.0,6.871091294610546,1.0986122886681098,0.0,1
40.0,self-employed,married,secondary,yes,-754.0,yes,yes,unknown,3,jun,-1.0,unknown,yes,1.0,6.848005274576363,1.3862943611198906,0.0,1
43.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.933423025730715,1.9459101490553132,0.0,0
27.0,management,single,secondary,no,178.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.597145701886651,1.0986122886681098,0.0,1
37.0,services,single,secondary,no,278.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
23.0,services,single,secondary,no,425.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.645090969505644,0.6931471805599453,0.0,1
25.0,management,married,primary,no,168.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.687108607866515,0.6931471805599453,0.0,1
26.0,blue-collar,single,secondary,yes,-36.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.180016653652572,1.0986122886681098,0.0,1
47.0,blue-collar,divorced,primary,no,126.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
35.0,admin.,married,secondary,no,-87.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.9459101490553132,0.0,0
32.0,technician,single,tertiary,no,4087.0,yes,no,unknown,3,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.6094379124341003,0.0,3
45.0,management,divorced,secondary,no,644.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.452048954437226,0.6931471805599453,0.0,1
30.0,admin.,divorced,secondary,no,377.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.263398262591624,1.9459101490553132,0.0,0
29.0,services,single,secondary,no,-271.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.361302477572996,0.6931471805599453,0.0,1
38.0,blue-collar,married,primary,no,4087.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.892641641172089,1.0986122886681098,0.0,3
23.0,blue-collar,single,secondary,no,492.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.459904454377535,0.6931471805599453,0.0,1
27.0,management,single,tertiary,no,99.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.643789733147672,1.0986122886681098,0.0,1
27.0,management,single,tertiary,yes,-713.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.26530121273771,1.0986122886681098,0.0,1
29.0,services,single,secondary,no,32.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.335054251498059,0.6931471805599453,0.0,1
30.0,self-employed,married,tertiary,no,543.0,yes,yes,unknown,4,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.9459101490553132,0.0,0
36.0,blue-collar,married,primary,no,403.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.825460036255307,0.6931471805599453,0.0,1
35.0,admin.,divorced,secondary,no,437.0,yes,no,unknown,4,jun,-1.0,unknown,yes,1.0,6.812345094177479,0.6931471805599453,0.0,1
36.0,blue-collar,married,secondary,no,1772.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,5.342334251964811,0.6931471805599453,0.0,1
59.0,retired,divorced,primary,no,-88.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.814542897259958,1.0986122886681098,0.0,1
47.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
58.0,entrepreneur,married,tertiary,no,853.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
37.0,management,single,tertiary,no,240.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
46.0,admin.,single,secondary,no,849.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.2324480165505225,1.0986122886681098,0.0,1
43.0,blue-collar,single,secondary,no,318.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.602587892189336,1.0986122886681098,0.0,1
27.0,management,single,tertiary,no,703.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.3818160174060985,1.3862943611198906,0.0,1
38.0,services,divorced,secondary,no,61.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.456769655572163,0.6931471805599453,0.0,1
53.0,housemaid,married,primary,no,104.0,no,yes,unknown,5,jun,-1.0,unknown,yes,1.0,6.553933404025811,0.6931471805599453,0.0,1
47.0,blue-collar,married,secondary,no,1996.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.635946555686647,1.0986122886681098,0.0,3
56.0,housemaid,divorced,primary,yes,1238.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
41.0,housemaid,married,secondary,no,879.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
29.0,self-employed,married,secondary,no,425.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.333279628139691,1.9459101490553132,0.0,0
50.0,technician,married,secondary,no,416.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.20455776256869,1.791759469228055,0.0,0
45.0,blue-collar,divorced,primary,no,844.0,no,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.926577033222725,1.3862943611198906,0.0,1
35.0,blue-collar,married,secondary,no,860.0,yes,no,unknown,5,jun,-1.0,unknown,yes,1.0,6.785587645007929,1.6094379124341003,0.0,1
26.0,technician,single,secondary,no,639.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.565264970035361,1.791759469228055,0.0,1
26.0,admin.,married,secondary,no,710.0,yes,yes,unknown,6,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
37.0,blue-collar,married,unknown,no,1508.0,no,yes,unknown,6,jun,-1.0,unknown,yes,1.0,5.945420608606575,1.0986122886681098,0.0,1
30.0,admin.,single,secondary,no,223.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.760414691083428,1.9459101490553132,0.0,0
38.0,management,single,tertiary,no,619.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.133398042996649,1.6094379124341003,0.0,1
37.0,services,divorced,secondary,no,319.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.148468295917647,1.3862943611198906,0.0,1
53.0,technician,married,secondary,no,480.0,no,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.47543271670409,1.0986122886681098,0.0,1
29.0,blue-collar,single,primary,no,213.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
35.0,management,single,tertiary,no,68.0,no,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
28.0,blue-collar,married,secondary,no,2788.0,yes,no,unknown,6,jun,-1.0,unknown,yes,1.0,5.91350300563827,1.0986122886681098,0.0,3
55.0,blue-collar,married,unknown,no,4087.0,no,no,unknown,6,jun,-1.0,unknown,yes,1.0,6.530877627725885,1.3862943611198906,0.0,3
49.0,management,divorced,secondary,no,-46.0,yes,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.9459101490553132,0.0,0
50.0,services,married,secondary,no,1595.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.78332520060396,0.6931471805599453,0.0,1
43.0,management,single,tertiary,no,1046.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.804614520062624,0.6931471805599453,0.0,1
58.0,self-employed,divorced,tertiary,no,1382.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.55250788703459,0.6931471805599453,0.0,1
38.0,technician,married,primary,no,217.0,yes,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.198478716492308,1.9459101490553132,0.0,0
48.0,blue-collar,divorced,primary,no,183.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.846943139585379,0.6931471805599453,0.0,1
59.0,management,married,secondary,no,1321.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,3
58.0,blue-collar,married,secondary,no,25.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.18826412308259,1.3862943611198906,0.0,1
36.0,self-employed,single,tertiary,no,4087.0,no,no,unknown,9,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,3
42.0,entrepreneur,married,tertiary,no,4087.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.778784897685177,1.3862943611198906,0.0,3
41.0,admin.,single,secondary,no,812.0,no,yes,unknown,11,jun,-1.0,unknown,yes,1.0,6.369900982828227,1.6094379124341003,0.0,0
42.0,admin.,married,secondary,no,105.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.6094379124341003,0.0,0
39.0,management,married,tertiary,no,-190.0,no,yes,unknown,11,jun,-1.0,unknown,yes,1.0,6.795705775173514,1.9459101490553132,0.0,0
57.0,housemaid,married,primary,no,625.0,no,yes,unknown,11,jun,-1.0,unknown,yes,1.0,6.7661917146603505,0.6931471805599453,0.0,1
52.0,retired,married,unknown,no,293.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.561030665896573,0.6931471805599453,0.0,1
59.0,retired,married,unknown,no,1033.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
56.0,blue-collar,married,secondary,no,1210.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.841615476477592,0.6931471805599453,0.0,1
49.0,management,married,tertiary,no,64.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.375024819828097,0.6931471805599453,0.0,1
35.0,blue-collar,divorced,unknown,no,164.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.875232087276577,1.0986122886681098,0.0,1
36.0,unemployed,married,secondary,no,1766.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.39024066706535,1.0986122886681098,0.0,1
40.0,admin.,single,tertiary,no,1248.0,no,no,unknown,11,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
55.0,blue-collar,married,secondary,no,0.0,no,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.421622267806518,1.0986122886681098,0.0,1
58.0,admin.,married,secondary,no,826.0,no,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.786716950605081,0.6931471805599453,0.0,1
39.0,self-employed,married,tertiary,no,2630.0,no,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.480044561926653,1.791759469228055,0.0,3
47.0,housemaid,single,tertiary,no,3727.0,no,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.901737206656574,1.9459101490553132,0.0,3
40.0,management,married,secondary,no,406.0,yes,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.359573868672378,1.0986122886681098,0.0,1
35.0,blue-collar,married,tertiary,no,2999.0,no,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.9459101490553132,0.0,3
48.0,blue-collar,married,secondary,no,1000.0,yes,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
48.0,management,divorced,tertiary,no,503.0,no,yes,unknown,12,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.9459101490553132,0.0,0
24.0,blue-collar,single,secondary,yes,-203.0,yes,no,unknown,12,jun,-1.0,unknown,yes,1.0,6.144185634125646,1.3862943611198906,0.0,1
49.0,blue-collar,married,primary,no,361.0,yes,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.2422232654551655,1.0986122886681098,0.0,1
36.0,blue-collar,married,secondary,no,274.0,yes,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.532334292222349,1.9459101490553132,0.0,0
52.0,retired,divorced,tertiary,no,3687.0,yes,yes,unknown,16,jun,-1.0,unknown,yes,1.0,6.60934924316738,1.6094379124341003,0.0,3
42.0,entrepreneur,single,unknown,no,323.0,no,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.42648845745769,0.6931471805599453,0.0,1
36.0,services,married,secondary,no,981.0,no,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
36.0,blue-collar,divorced,secondary,no,638.0,yes,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
48.0,unemployed,single,tertiary,no,3229.0,no,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,3
51.0,management,single,secondary,no,1610.0,yes,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,3
51.0,blue-collar,married,secondary,no,33.0,no,yes,unknown,16,jun,-1.0,unknown,yes,1.0,6.582025138892826,1.3862943611198906,0.0,0
46.0,technician,married,secondary,no,536.0,yes,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.621405651764134,1.0986122886681098,0.0,1
37.0,management,married,tertiary,no,0.0,no,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.45833828334479,1.9459101490553132,0.0,0
36.0,entrepreneur,married,tertiary,no,3057.0,no,no,unknown,16,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.6094379124341003,0.0,3
47.0,management,married,secondary,no,2892.0,no,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.322565239927284,0.6931471805599453,0.0,3
40.0,technician,divorced,tertiary,no,0.0,no,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.259581464064923,0.6931471805599453,0.0,1
38.0,student,single,tertiary,no,3316.0,no,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,3
40.0,management,married,secondary,no,106.0,no,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.517671272912275,1.0986122886681098,0.0,1
39.0,blue-collar,married,primary,no,2303.0,yes,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.654152520183219,1.3862943611198906,0.0,3
60.0,management,married,tertiary,no,3301.0,no,no,unknown,17,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,3
39.0,self-employed,single,tertiary,no,426.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.937314081223682,0.6931471805599453,0.0,1
51.0,services,divorced,secondary,no,9.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,5.918893854273146,1.0986122886681098,0.0,1
27.0,admin.,married,secondary,no,-97.0,yes,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,1
41.0,management,single,tertiary,no,4087.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,3
42.0,blue-collar,single,primary,no,4087.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.881411303642535,0.6931471805599453,0.0,3
41.0,entrepreneur,married,secondary,no,707.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.56244409369372,0.6931471805599453,0.0,1
33.0,technician,married,secondary,no,4.0,yes,yes,unknown,18,jun,-1.0,unknown,yes,1.0,6.439350371100098,1.0986122886681098,0.0,1
46.0,admin.,married,secondary,no,126.0,no,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
31.0,blue-collar,married,secondary,no,671.0,yes,no,unknown,18,jun,-1.0,unknown,yes,1.0,6.558197802812269,1.6094379124341003,0.0,0
41.0,blue-collar,married,primary,no,219.0,no,yes,unknown,18,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,1
41.0,blue-collar,divorced,secondary,no,3622.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.6094379124341003,0.0,3
55.0,retired,divorced,secondary,no,1580.0,no,yes,unknown,19,jun,-1.0,unknown,yes,1.0,6.915723448631314,0.6931471805599453,0.0,1
53.0,technician,married,secondary,no,1319.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.3862943611198906,0.0,0
55.0,housemaid,married,primary,no,2152.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.827629234502852,1.0986122886681098,0.0,3
39.0,services,married,secondary,no,2843.0,yes,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.373319789577012,0.6931471805599453,0.0,3
40.0,entrepreneur,married,tertiary,yes,0.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.859614903654202,1.6094379124341003,0.0,0
59.0,retired,married,primary,no,1115.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.727431724850855,0.6931471805599453,0.0,1
42.0,blue-collar,single,secondary,no,625.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.480044561926653,1.3862943611198906,0.0,1
41.0,blue-collar,married,primary,no,246.0,no,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.52795791762255,1.3862943611198906,0.0,0
27.0,blue-collar,married,secondary,no,61.0,yes,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.920671504248683,0.6931471805599453,0.0,1
25.0,blue-collar,single,secondary,no,-191.0,yes,no,unknown,19,jun,-1.0,unknown,yes,1.0,6.8658910748834385,1.9459101490553132,0.0,0
43.0,unemployed,married,primary,no,519.0,no,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.881411303642535,1.0986122886681098,0.0,1
44.0,services,married,secondary,no,522.0,no,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.815639990074331,0.6931471805599453,0.0,1
26.0,blue-collar,single,secondary,no,-46.0,yes,no,unknown,20,jun,-1.0,unknown,yes,1.0,5.948034989180646,1.9459101490553132,0.0,0
52.0,retired,married,tertiary,no,2269.0,no,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,3
54.0,services,married,unknown,no,386.0,no,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.732210706467206,0.6931471805599453,0.0,1
56.0,management,married,tertiary,no,0.0,no,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.0473721790462776,0.6931471805599453,0.0,1
57.0,management,married,tertiary,no,4087.0,no,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.9411900550683745,1.0986122886681098,0.0,3
29.0,blue-collar,single,secondary,no,908.0,yes,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
47.0,technician,married,tertiary,no,1694.0,no,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.329720905522696,1.3862943611198906,0.0,0
57.0,management,married,tertiary,no,-92.0,yes,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.9411900550683745,0.6931471805599453,0.0,1
40.0,blue-collar,married,secondary,no,188.0,yes,yes,unknown,20,jun,-1.0,unknown,yes,1.0,6.3473892096560105,1.0986122886681098,0.0,1
46.0,services,divorced,secondary,no,0.0,no,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.931471805599453,1.3862943611198906,0.0,1
43.0,blue-collar,single,secondary,no,740.0,yes,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.373319789577012,1.0986122886681098,0.0,1
45.0,management,married,tertiary,no,655.0,no,no,unknown,20,jun,-1.0,unknown,yes,1.0,6.542471960506805,1.3862943611198906,0.0,0
